"site","dummy","distRoad","occ","temp","precp","barren","crop","decBroad","mixed","evBroad","herb","shrub","elev","tpi","tri","X","Y","species","resolution"
721,1,2.59864401817322,0,17.0076847076416,324.849060058594,0,98.9700241088867,0.0193535257130861,0,0,0.230053588747978,0.60393887758255,153.746353149414,-0.000773136620409787,0.971026301383972,-260.73955761392,-9.98932304778,"AustralPygmyOwl",25
722,1,2.76739192008972,0,17.0977783203125,332.368591308594,0.00083964632358402,98.8328170776367,0.015107711777091,0.0130859091877937,0,0.392041355371475,0.7352095246315,125.756057739258,-0.00133120699319988,0.722385823726654,-235.73955761392,-9.98932304778,"AustralPygmyOwl",25
723,1,2.06660318374634,0,17.2369022369385,342.359680175781,0.23088401556015,91.1299667358398,0.0706950798630714,0.114448666572571,0,5.15418529510498,3.18010210990906,106.453460693359,0.0017736591398716,0.57088041305542,-210.73955761392,-9.98932304778,"AustralPygmyOwl",25
724,1,3.21681261062622,0,17.4041290283203,343.135589599609,0.0372894406318665,96.7238464355469,0.110456161201,0.0265682283788919,0,1.71300733089447,1.32270908355713,107.011543273926,0.00250611640512943,0.72102290391922,-185.73955761392,-9.98932304778,"AustralPygmyOwl",25
725,1,3.02522015571594,0,18.293909072876,344.423858642578,0.777539908885956,67.3022308349609,1.50416934490204,1.92526316642761,1.10614931583405,3.58513736724854,8.38678932189941,22.914644241333,0.00464911852031946,1.18450462818146,-85.73955761392,-9.98932304778,"AustralPygmyOwl",25
726,1,4.08999347686768,0,14.8747968673706,0.561054289340973,5.48852682113647,5.97510623931885,0,6.2223162651062,0.064701184630394,23.0924968719482,52.7928314208984,349.626525878906,-0.957381725311279,53.6930465698242,-1035.73955761392,-34.98932304778,"AustralPygmyOwl",25
727,1,3.84081244468689,0,13.1883192062378,1.80538606643677,4.29218101501465,1.88087737560272,0,10.7230043411255,0.221739068627357,9.14116191864014,73.4463500976562,897.1181640625,0.591965079307556,128.453018188477,-1010.73955761392,-34.98932304778,"AustralPygmyOwl",25
728,1,4.42251348495483,0,11.1834344863892,6.12570667266846,9.17005252838135,1.28493702411652,0.00743127847090364,10.9964056015015,0.142450407147408,1.73135495185852,76.6578063964844,1483.90002441406,0.694567978382111,131.871917724609,-985.73955761392,-34.98932304778,"AustralPygmyOwl",25
729,1,3.66122055053711,0,7.62371063232422,10.1895818710327,27.7821273803711,2.82041382789612,0.00182928005233407,8.85976600646973,0.164545327425003,3.33627915382385,56.5524291992188,2166.04321289062,0.237171962857246,178.594223022461,-960.73955761392,-34.98932304778,"AustralPygmyOwl",25
730,1,7.6695876121521,0,0.093931183218956,14.6833934783936,71.8041305541992,0.104722656309605,0,3.57082200050354,0,0.742807269096375,23.6923580169678,3429.68969726562,-1.98627781867981,179.500579833984,-935.73955761392,-34.98932304778,"AustralPygmyOwl",25
731,1,12.5582456588745,0,-5.71871137619019,30.5692329406738,75.5843505859375,0,0,0.832519352436066,0,1.82233083248138,11.7932891845703,4608.75830078125,6.67749786376953,231.12971496582,-910.73955761392,-34.98932304778,"AustralPygmyOwl",25
732,1,6.78290557861328,0,4.48847484588623,27.238302230835,58.4439353942871,0.101977974176407,0,1.91465246677399,0,1.85959076881409,37.5764923095703,2899.14111328125,-1.21301090717316,117.000152587891,-885.73955761392,-34.98932304778,"AustralPygmyOwl",25
733,0,4.44956254959106,0,3.45526552200317,35.1739883422852,44.3737907409668,0,0,3.90307593345642,0,1.2250292301178,50.4989242553711,3078.81030273438,1.79539358615875,104.760635375977,-860.73955761392,-34.98932304778,"AustralPygmyOwl",25
734,1,9.07843780517578,0,7.25362968444824,51.6464538574219,35.9103050231934,0.0397087149322033,0,2.54554724693298,0,0.0341097414493561,61.4900054931641,2524.52709960938,-1.0914272069931,47.4247398376465,-835.73955761392,-34.98932304778,"AustralPygmyOwl",25
735,1,24.8916683197021,0,9.61997318267822,85.6116561889648,24.4342498779297,0.0624644383788109,0.017943799495697,6.77468776702881,0,0.136117026209831,68.0863418579102,2126.4169921875,-1.32352721691132,88.0688323974609,-810.73955761392,-34.98932304778,"AustralPygmyOwl",25
736,0,16.2326946258545,0,16.3849697113037,123.87223815918,19.3134441375732,0.648930609226227,0,9.25893115997314,0.0248334556818008,1.00469195842743,69.7538909912109,907.326782226562,-0.247381642460823,38.0513343811035,-785.73955761392,-34.98932304778,"AustralPygmyOwl",25
737,1,6.01604175567627,0,18.0706367492676,145.213531494141,28.7187194824219,5.92204856872559,0,6.44760465621948,0,4.86847448348999,54.0658798217773,552.894592285156,-0.0768764391541481,1.53862106800079,-760.73955761392,-34.98932304778,"AustralPygmyOwl",25
738,0,15.0995407104492,0,18.4276943206787,163.213256835938,12.7564363479614,1.19825768470764,0,7.38210201263428,0,2.23296642303467,76.392219543457,543.559204101562,-0.0119082806631923,0.948998868465424,-735.73955761392,-34.98932304778,"AustralPygmyOwl",25
739,0,6.06429958343506,0,18.7402305603027,177.29328918457,8.84011268615723,0.0829640105366707,0,9.70825958251953,0,0.243454396724701,81.1334609985352,534.29248046875,-0.0544924400746822,1.74581146240234,-710.73955761392,-34.98932304778,"AustralPygmyOwl",25
740,1,6.45418691635132,0,19.0813980102539,188.444412231445,25.4511547088623,0.0417621061205864,0,7.32888889312744,0,0.210344642400742,66.683837890625,515.858825683594,-0.0261123441159725,1.13148844242096,-685.73955761392,-34.98932304778,"AustralPygmyOwl",25
741,0,10.0526752471924,0,19.4486331939697,201.66748046875,26.9355964660645,0.0607414171099663,0,7.71411323547363,0,0.131301760673523,65.081916809082,520.539855957031,-0.262192696332932,3.78630113601685,-660.73955761392,-34.98932304778,"AustralPygmyOwl",25
742,0,2.7121205329895,0,16.7349510192871,326.803192138672,0.126392960548401,97.2582702636719,0.00725889159366488,0.183984413743019,0,0.148048728704453,0.869869649410248,366.106536865234,-0.0327672846615314,3.29911613464355,-410.73955761392,-34.98932304778,"AustralPygmyOwl",25
743,1,2.7121205329895,0,16.7349510192871,326.803192138672,0.126392960548401,97.2582702636719,0.00725889159366488,0.183984413743019,0,0.148048728704453,0.869869649410248,366.106536865234,-0.0327672846615314,3.29911613464355,-385.73955761392,-34.98932304778,"AustralPygmyOwl",25
744,1,2.7121205329895,0,16.7349510192871,326.803192138672,0.126392960548401,97.2582702636719,0.00725889159366488,0.183984413743019,0,0.148048728704453,0.869869649410248,366.106536865234,-0.0327672846615314,3.29911613464355,-360.73955761392,-34.98932304778,"AustralPygmyOwl",25
745,1,2.63064336776733,0,16.7717704772949,329.993347167969,0,99.4863128662109,0.000873106357175857,0.090689517557621,0,0.0176812428981066,0.320078283548355,296.229614257812,0.0280938725918531,1.61038243770599,-335.73955761392,-34.98932304778,"AustralPygmyOwl",25
746,1,2.24269938468933,0,16.7777252197266,318.738098144531,0.0285513065755367,99.2137451171875,0.0758939683437347,0.0513923540711403,0,0.0217045787721872,0.308652102947235,243.585891723633,0.0105678299441934,1.44590365886688,-310.73955761392,-34.98932304778,"AustralPygmyOwl",25
747,1,3.6615104675293,0,16.9424781799316,324.996398925781,0,99.5107574462891,0.0123702110722661,0.00857161171734333,0,0.034736905246973,0.250889807939529,192.490371704102,-0.000621312006842345,1.12759029865265,-285.73955761392,-34.98932304778,"AustralPygmyOwl",25
748,1,3.09682726860046,0,15.4130277633667,1.52021753787994,4.92954254150391,8.47773838043213,0.153063490986824,7.55225801467896,0.414836078882217,24.3658676147461,41.7359390258789,194.767150878906,0.449415773153305,39.8673248291016,-1035.73955761392,-59.98932304778,"AustralPygmyOwl",25
749,1,4.54767036437988,0,13.87073802948,2.57749891281128,5.06642866134644,7.5396785736084,0.114621609449387,10.9898872375488,0.893982529640198,11.7830104827881,63.3679466247559,752.702087402344,-0.860611379146576,123.095222473145,-1010.73955761392,-59.98932304778,"AustralPygmyOwl",25
750,1,3.09067392349243,0,12.9825897216797,6.05960988998413,13.960132598877,2.19630074501038,0,11.793794631958,0,1.48938882350922,70.1906356811523,1174.50708007812,0.27264928817749,140.203338623047,-985.73955761392,-59.98932304778,"AustralPygmyOwl",25
751,1,3.6362943649292,0,8.07579040527344,10.5171413421631,28.6624298095703,0.882220268249512,0.0291151963174343,8.791748046875,0,2.20943784713745,59.0620460510254,2113.7763671875,-2.11786222457886,172.089050292969,-960.73955761392,-59.98932304778,"AustralPygmyOwl",25
752,1,9.19003200531006,0,-0.224773451685905,13.5502710342407,73.7182235717773,0.0650123134255409,0,3.73498225212097,0,1.12485420703888,21.3497409820557,3433.041015625,-0.218493849039078,145.533172607422,-935.73955761392,-59.98932304778,"AustralPygmyOwl",25
753,0,4.02640628814697,0,-0.513534188270569,17.3988971710205,62.3517036437988,0.235939040780067,0,5.21774053573608,0,2.50914263725281,29.6663665771484,3560.822265625,-1.93932664394379,169.870239257812,-910.73955761392,-59.98932304778,"AustralPygmyOwl",25
754,0,5.45185899734497,0,0.976581156253815,24.8452186584473,64.0404968261719,0,0,1.84781384468079,0,0.854218780994415,32.8862838745117,3422.46044921875,-0.959742248058319,181.542816162109,-885.73955761392,-59.98932304778,"AustralPygmyOwl",25
755,0,7.6408371925354,0,0.230134144425392,35.2615928649902,54.9335289001465,0.0832375064492226,0,3.38392996788025,0,3.24784207344055,37.7874374389648,3587.35107421875,2.74582242965698,146.596832275391,-860.73955761392,-59.98932304778,"AustralPygmyOwl",25
756,1,6.394446849823,0,7.72873878479004,51.640941619873,41.7047996520996,0.0256969109177589,0,3.36946988105774,0,0.0529809147119522,54.8511123657227,2417.63330078125,-0.524570405483246,36.2892265319824,-835.73955761392,-59.98932304778,"AustralPygmyOwl",25
757,1,13.3664808273315,0,9.27214813232422,80.0273132324219,38.5212898254395,0,0,6.45432710647583,0.011734688654542,0,54.9559555053711,2174.1171875,1.0248167514801,73.8244781494141,-810.73955761392,-59.98932304778,"AustralPygmyOwl",25
758,0,14.3940534591675,0,17.2832412719727,123.978591918945,43.7423133850098,0.00619211420416832,0,3.65550565719604,0,0.83679324388504,51.7553405761719,710.256164550781,-0.912204623222351,15.0383472442627,-785.73955761392,-59.98932304778,"AustralPygmyOwl",25
759,1,6.10595512390137,0,18.1047019958496,139.544876098633,38.0120658874512,1.11319494247437,0,3.91026020050049,0,9.98208236694336,47.0077056884766,559.823059082031,-0.0453106909990311,0.994822084903717,-760.73955761392,-59.98932304778,"AustralPygmyOwl",25
760,1,8.59519195556641,0,18.2388744354248,151.403869628906,4.1408896446228,0.155542954802513,0,12.5627183914185,0,0.688660085201263,82.4629669189453,559.294738769531,0.00852647237479687,1.66725158691406,-735.73955761392,-59.98932304778,"AustralPygmyOwl",25
761,1,5.4302773475647,0,18.5175132751465,162.461380004883,1.68972134590149,0,0,13.2146196365356,0,0,85.0294952392578,538.429016113281,0.00396354822441936,1.7819367647171,-710.73955761392,-59.98932304778,"AustralPygmyOwl",25
762,0,3.75000381469727,0,18.9039001464844,174.983581542969,5.99354314804077,0.151024013757706,0.000374219263903797,12.3663501739502,0,0.297749578952789,80.9968185424805,509.521728515625,-0.00306992931291461,1.11905634403229,-685.73955761392,-59.98932304778,"AustralPygmyOwl",25
763,1,3.60150337219238,0,19.2995758056641,188.798751831055,19.3542060852051,2.09765577316284,0.197515189647675,10.1325426101685,0,1.37476241588593,66.4399948120117,498.480102539062,-0.0667644217610359,1.30661499500275,-660.73955761392,-59.98932304778,"AustralPygmyOwl",25
764,0,3.60150337219238,0,19.2995758056641,188.798751831055,19.3542060852051,2.09765577316284,0.197515189647675,10.1325426101685,0,1.37476241588593,66.4399948120117,498.480102539062,-0.0667644217610359,1.30661499500275,-635.73955761392,-59.98932304778,"AustralPygmyOwl",25
765,0,4.02346658706665,0,16.1931114196777,321.273620605469,0.0745908990502357,96.0353775024414,0.0792856514453888,0.00606245594099164,0.00950692594051361,1.00379014015198,2.37122464179993,549.604797363281,0.0352145917713642,7.75732612609863,-410.73955761392,-59.98932304778,"AustralPygmyOwl",25
766,1,3.10298252105713,0,16.5994892120361,323.621856689453,0,99.8584365844727,0,0,0,0,0.0243420749902725,385.104614257812,-0.0220703184604645,4.14162349700928,-385.73955761392,-59.98932304778,"AustralPygmyOwl",25
767,1,3.10298252105713,0,16.5994892120361,323.621856689453,0,99.8584365844727,0,0,0,0,0.0243420749902725,385.104614257812,-0.0220703184604645,4.14162349700928,-360.73955761392,-59.98932304778,"AustralPygmyOwl",25
768,1,2.76036834716797,0,16.7682704925537,324.187133789062,0,98.8203048706055,0,0,0,0.12133726477623,0.334815055131912,272.486083984375,-0.0470870658755302,1.83696496486664,-335.73955761392,-59.98932304778,"AustralPygmyOwl",25
769,1,2.47361850738525,0,16.7292041778564,310.739715576172,0,99.0920639038086,0.0255197808146477,0.0126234572380781,0,0.0480092354118824,0.196639969944954,227.911773681641,0.0125405043363571,1.56653964519501,-310.73955761392,-59.98932304778,"AustralPygmyOwl",25
770,1,3.87771487236023,0,16.647819519043,306.074768066406,0,98.8460464477539,0,0.0635764896869659,0,0.212545350193977,0.66198742389679,171.700057983398,-0.00890014786273241,1.04919302463531,-285.73955761392,-59.98932304778,"AustralPygmyOwl",25
771,1,3.86706209182739,1,15.5689401626587,2.94832897186279,2.95589590072632,12.8763151168823,0.0666084066033363,11.2202768325806,0.392640292644501,15.1392812728882,56.4836921691895,289.679870605469,-1.16632580757141,83.3783798217773,-1035.73955761392,-84.98932304778,"AustralPygmyOwl",25
772,1,3.86706209182739,0,15.5689401626587,2.94832897186279,2.95589590072632,12.8763151168823,0.0666084066033363,11.2202768325806,0.392640292644501,15.1392812728882,56.4836921691895,289.679870605469,-1.16632580757141,83.3783798217773,-1010.73955761392,-84.98932304778,"AustralPygmyOwl",25
773,1,3.28588700294495,0,14.7247562408447,5.08918571472168,5.98413896560669,8.61886692047119,0.0772693380713463,12.6112747192383,0.00289303250610828,5.3685359954834,66.0960540771484,736.007690429688,-0.0684700012207031,129.865341186523,-985.73955761392,-84.98932304778,"AustralPygmyOwl",25
774,1,4.64500856399536,0,11.5476541519165,11.5629281997681,13.7560005187988,1.14519608020782,0.0276737157255411,10.40709400177,0,0.955825328826904,73.5193176269531,1587.16552734375,-0.433684438467026,136.979537963867,-960.73955761392,-84.98932304778,"AustralPygmyOwl",25
775,1,5.63516569137573,0,3.14287066459656,13.6867656707764,59.8146286010742,0.0140351923182607,0,4.6311354637146,0,1.28214502334595,33.8632049560547,2896.21069335938,0.516711235046387,198.915054321289,-935.73955761392,-84.98932304778,"AustralPygmyOwl",25
776,0,4.15339279174805,0,-2.72828578948975,19.7867469787598,75.6486053466797,0,0,1.63279163837433,0,1.10645353794098,19.9999179840088,3863.14038085938,-0.874549984931946,186.216598510742,-910.73955761392,-84.98932304778,"AustralPygmyOwl",25
777,0,5.70079708099365,0,-2.6353063583374,24.709171295166,80.0063018798828,0.0596905015408993,0,1.12998008728027,0,3.58768200874329,14.2434997558594,3938.53759765625,2.48682069778442,190.142074584961,-885.73955761392,-84.98932304778,"AustralPygmyOwl",25
778,1,13.0666885375977,0,0.159789174795151,32.6733436584473,64.3497467041016,0.00242948927916586,0,3.05593705177307,0.0163237061351538,3.78317546844482,28.7218589782715,3551.03344726562,0.307369768619537,177.99153137207,-860.73955761392,-84.98932304778,"AustralPygmyOwl",25
779,1,2.80916118621826,0,8.12333965301514,53.896167755127,34.0179214477539,1.71759843826294,0,5.42440176010132,0,0.415340721607208,58.1418952941895,2331.45532226562,-1.49038171768188,47.5371742248535,-835.73955761392,-84.98932304778,"AustralPygmyOwl",25
780,1,3.85743355751038,1,9.66903495788574,82.052116394043,20.9946136474609,0,0,8.21696949005127,0.0718117877840996,0.0819563791155815,70.5779037475586,2065.87255859375,1.42117369174957,85.2900466918945,-810.73955761392,-84.98932304778,"AustralPygmyOwl",25
781,1,6.58329820632935,0,16.9091033935547,115.125633239746,29.9383659362793,4.25827074050903,0,6.31611013412476,0.187197774648666,1.7679603099823,57.4274291992188,759.681640625,0.0189196411520243,27.9353771209717,-785.73955761392,-84.98932304778,"AustralPygmyOwl",25
782,1,4.87145471572876,0,17.7971534729004,126.875457763672,32.2914276123047,4.0924391746521,0.0207273829728365,5.90250539779663,0,2.0810124874115,55.6253662109375,580.521362304688,-0.00575514230877161,0.943609654903412,-760.73955761392,-84.98932304778,"AustralPygmyOwl",25
783,1,7.95010662078857,0,17.906120300293,138.194458007812,3.23022985458374,1.20206558704376,0.0142304562032223,13.3164129257202,0,0.372691005468369,81.8579177856445,577.959533691406,0.0148803256452084,1.1628999710083,-735.73955761392,-84.98932304778,"AustralPygmyOwl",25
784,0,8.92637157440186,0,18.2113304138184,151.375747680664,0.515971779823303,0,0,15.8983507156372,0,0,83.5913925170898,556.349426269531,0.0116331912577152,1.61748802661896,-710.73955761392,-84.98932304778,"AustralPygmyOwl",25
785,0,3.16344046592712,0,18.6532535552979,161.890518188477,2.52660799026489,0,0,15.0172710418701,0,0,82.3316497802734,508.344055175781,-0.0196587685495615,1.68788981437683,-685.73955761392,-84.98932304778,"AustralPygmyOwl",25
786,0,3.67030787467957,0,19.1585445404053,180.066162109375,10.8403739929199,0.213142350316048,0,13.2839097976685,0,0.000242849739152007,75.6339111328125,484.737182617188,-0.0226175133138895,0.882758498191833,-660.73955761392,-84.98932304778,"AustralPygmyOwl",25
787,0,3.67030787467957,0,19.1585445404053,180.066162109375,10.8403739929199,0.213142350316048,0,13.2839097976685,0,0.000242849739152007,75.6339111328125,484.737182617188,-0.0226175133138895,0.882758498191833,-635.73955761392,-84.98932304778,"AustralPygmyOwl",25
788,1,4.02346658706665,0,16.1931114196777,321.273620605469,0.0745908990502357,96.0353775024414,0.0792856514453888,0.00606245594099164,0.00950692594051361,1.00379014015198,2.37122464179993,549.604797363281,0.0352145917713642,7.75732612609863,-410.73955761392,-84.98932304778,"AustralPygmyOwl",25
789,1,4.02346658706665,0,16.1931114196777,321.273620605469,0.0745908990502357,96.0353775024414,0.0792856514453888,0.00606245594099164,0.00950692594051361,1.00379014015198,2.37122464179993,549.604797363281,0.0352145917713642,7.75732612609863,-385.73955761392,-84.98932304778,"AustralPygmyOwl",25
790,1,4.36955070495605,0,16.5689029693604,333.020629882812,0.023935504257679,99.6242599487305,0.137417361140251,0.0722685903310776,0,0.00318091176450253,0.115414634346962,377.193389892578,0.0256347842514515,4.0655665397644,-360.73955761392,-84.98932304778,"AustralPygmyOwl",25
791,1,2.13921523094177,0,16.7437896728516,328.787231445312,0.0164850689470768,97.8123168945312,0,0.187897354364395,0,0.610105752944946,0.577958464622498,263.175170898438,-0.00563824083656073,2.12905120849609,-335.73955761392,-84.98932304778,"AustralPygmyOwl",25
792,1,2.45516920089722,0,16.7413635253906,315.671417236328,0.0338540002703667,96.4183502197266,0.0130877876654267,0.143412813544273,0,0.805100977420807,1.60894560813904,204.510955810547,-0.00168127054348588,1.38695120811462,-310.73955761392,-84.98932304778,"AustralPygmyOwl",25
793,1,3.87771487236023,0,16.647819519043,306.074768066406,0,98.8460464477539,0,0.0635764896869659,0,0.212545350193977,0.66198742389679,171.700057983398,-0.00890014786273241,1.04919302463531,-285.73955761392,-84.98932304778,"AustralPygmyOwl",25
794,1,4.67994546890259,0,14.841495513916,2.81101679801941,3.36450362205505,15.6691799163818,0.254825830459595,12.4876365661621,2.31994462013245,15.3240127563477,49.240795135498,412.712371826172,0.568310856819153,87.0360946655273,-1035.73955761392,-109.98932304778,"AustralPygmyOwl",25
795,1,4.67994546890259,0,14.841495513916,2.81101679801941,3.36450362205505,15.6691799163818,0.254825830459595,12.4876365661621,2.31994462013245,15.3240127563477,49.240795135498,412.712371826172,0.568310856819153,87.0360946655273,-1010.73955761392,-109.98932304778,"AustralPygmyOwl",25
796,1,6.44581317901611,0,13.0538053512573,7.22493553161621,7.20231437683105,5.09507846832275,0.00671993102878332,12.2010812759399,0.52167671918869,3.42618894577026,70.651969909668,1159.390625,0.445518016815186,164.156173706055,-985.73955761392,-109.98932304778,"AustralPygmyOwl",25
797,1,3.35241508483887,0,13.8785953521729,10.9728116989136,11.1154069900513,13.1519956588745,0.069187693297863,8.60431289672852,0.0559037178754807,3.16803240776062,59.6663436889648,1168.13293457031,0.418796956539154,108.048240661621,-960.73955761392,-109.98932304778,"AustralPygmyOwl",25
798,1,8.70654582977295,0,4.29058837890625,13.615777015686,53.8830947875977,1.32699477672577,0,5.87405347824097,0,2.77591466903687,35.9060707092285,2715.38403320312,2.10658931732178,170.028533935547,-935.73955761392,-109.98932304778,"AustralPygmyOwl",25
799,0,5.75064754486084,0,-3.22877073287964,21.324291229248,72.7965850830078,0,0,1.28815853595734,0,0.56986790895462,23.0522365570068,3959.62719726562,4.01363849639893,221.020050048828,-910.73955761392,-109.98932304778,"AustralPygmyOwl",25
800,1,5.02469110488892,0,-3.81050300598145,26.876407623291,79.1244277954102,0.0237804092466831,0,1.33890283107758,0,3.2951021194458,15.0586261749268,4126.5517578125,1.94970405101776,211.091430664062,-885.73955761392,-109.98932304778,"AustralPygmyOwl",25
801,1,5.76204299926758,0,1.66792261600494,29.4796466827393,59.507381439209,0,0,2.68946075439453,0.0167480930685997,4.32300138473511,33.3772659301758,3272.5712890625,-1.01080286502838,218.623107910156,-860.73955761392,-109.98932304778,"AustralPygmyOwl",25
802,1,3.66464567184448,0,6.69360160827637,48.8506011962891,42.7984733581543,0.601759850978851,0,4.5882134437561,0.0269414000213146,0.917631328105927,51.0197715759277,2520.44921875,-2.0875837802887,147.373016357422,-835.73955761392,-109.98932304778,"AustralPygmyOwl",25
803,1,4.90861177444458,0,9.14997291564941,77.4561538696289,25.1620788574219,0.0224438942968845,5.20130697623244e-06,7.0999116897583,0.179082289338112,0.116804614663124,67.1244735717773,2126.40209960938,0.749064683914185,101.47046661377,-810.73955761392,-109.98932304778,"AustralPygmyOwl",25
804,1,2.58921337127686,0,16.883129119873,109.889961242676,15.011287689209,9.52415943145752,0.000528191507328302,11.2712345123291,1.34791553020477,1.87078738212585,51.6242256164551,700.367553710938,-0.481809467077255,9.8686637878418,-785.73955761392,-109.98932304778,"AustralPygmyOwl",25
805,1,2.39512205123901,0,17.2111492156982,113.084617614746,6.59593963623047,17.1550388336182,0.522501766681671,12.8933477401733,0.104490876197815,2.3753137588501,57.9543609619141,611.792724609375,-0.00436492497101426,1.21084785461426,-760.73955761392,-109.98932304778,"AustralPygmyOwl",25
806,0,4.78916072845459,0,17.4870204925537,127.779083251953,1.93877029418945,3.77998948097229,0.0510795824229717,15.7806520462036,0,0.659790754318237,77.6205520629883,596.295593261719,-0.0123650431632996,0.993215441703796,-735.73955761392,-109.98932304778,"AustralPygmyOwl",25
807,0,5.38378381729126,0,17.8191890716553,140.319976806641,0.0833507776260376,0,0,15.6350564956665,0,0,84.2839202880859,571.246643066406,0.0277656652033329,1.78302824497223,-710.73955761392,-109.98932304778,"AustralPygmyOwl",25
808,0,5.05919742584229,0,18.2800025939941,151.132705688477,0.584335029125214,0,0,9.21165180206299,0,0,90.1941757202148,514.640258789062,-0.021374087780714,1.70890891551971,-685.73955761392,-109.98932304778,"AustralPygmyOwl",25
809,0,4.42035627365112,0,18.8108825683594,168.672897338867,8.10854148864746,0,0,12.8249340057373,0,0,78.4492874145508,478.399932861328,-0.00704962434247136,1.15457963943481,-660.73955761392,-109.98932304778,"AustralPygmyOwl",25
810,0,4.42035627365112,0,18.8108825683594,168.672897338867,8.10854148864746,0,0,12.8249340057373,0,0,78.4492874145508,478.399932861328,-0.00704962434247136,1.15457963943481,-635.73955761392,-109.98932304778,"AustralPygmyOwl",25
811,0,4.69500112533569,0,15.7056751251221,251.968658447266,11.8546171188354,3.73141741752625,0,14.196475982666,0,12.2663822174072,57.959056854248,1131.92248535156,0.186918497085571,18.5752925872803,-535.73955761392,-109.98932304778,"AustralPygmyOwl",25
812,1,4.69500112533569,0,15.7056751251221,251.968658447266,11.8546171188354,3.73141741752625,0,14.196475982666,0,12.2663822174072,57.959056854248,1131.92248535156,0.186918497085571,18.5752925872803,-510.73955761392,-109.98932304778,"AustralPygmyOwl",25
813,0,3.0994246006012,0,15.333722114563,263.120849609375,9.15268898010254,40.0727005004883,0,17.037425994873,0,11.9885263442993,21.7875118255615,1032.31896972656,0.683550238609314,18.4146251678467,-485.73955761392,-109.98932304778,"AustralPygmyOwl",25
814,1,2.96490406990051,0,16.1232795715332,318.876678466797,0.0206828974187374,96.4641723632812,0,0.189731627702713,0.132661059498787,1.52463889122009,1.62914061546326,632.865173339844,-0.0119855748489499,7.72221183776855,-435.73955761392,-109.98932304778,"AustralPygmyOwl",25
815,1,2.96490406990051,0,16.1232795715332,318.876678466797,0.0206828974187374,96.4641723632812,0,0.189731627702713,0.132661059498787,1.52463889122009,1.62914061546326,632.865173339844,-0.0119855748489499,7.72221183776855,-410.73955761392,-109.98932304778,"AustralPygmyOwl",25
816,1,3.65293526649475,0,16.3766822814941,342.265686035156,0,97.3111801147461,0.119762286543846,0.0450808443129063,0.256316721439362,0.301717936992645,1.76920318603516,486.41796875,-0.0254983864724636,5.70959043502808,-385.73955761392,-109.98932304778,"AustralPygmyOwl",25
817,1,3.90003991127014,0,16.6686840057373,348.119415283203,0,98.8837661743164,0.0140493176877499,0.0199307892471552,0,0.0135593451559544,0.490675270557404,338.916320800781,-0.0833020061254501,3.93901491165161,-360.73955761392,-109.98932304778,"AustralPygmyOwl",25
818,1,3.34383010864258,0,16.7107238769531,337.995147705078,0,97.8143692016602,0,0.0368939749896526,0,0.244382679462433,1.17736768722534,251.109512329102,-0.0037475221324712,1.94808268547058,-335.73955761392,-109.98932304778,"AustralPygmyOwl",25
819,0,3.90791940689087,0,16.7103252410889,326.138946533203,0,95.7786483764648,0.00462775724008679,0.0309384614229202,0,0.790029346942902,2.11060905456543,190.576217651367,-0.0236464980989695,1.41812765598297,-310.73955761392,-109.98932304778,"AustralPygmyOwl",25
820,1,3.05787205696106,0,16.6419792175293,319.429229736328,0.0289893001317978,96.0546493530273,0,0.331465244293213,0,0.594066679477692,1.97359800338745,158.256286621094,0.0117440856993198,1.26112508773804,-285.73955761392,-109.98932304778,"AustralPygmyOwl",25
821,0,3.05787205696106,0,16.6419792175293,319.429229736328,0.0289893001317978,96.0546493530273,0,0.331465244293213,0,0.594066679477692,1.97359800338745,158.256286621094,0.0117440856993198,1.26112508773804,-260.73955761392,-109.98932304778,"AustralPygmyOwl",25
822,1,4.28690385818481,1,14.742317199707,2.22613596916199,4.11427879333496,27.362211227417,1.75953543186188,9.95080184936523,3.8552782535553,14.3470706939697,35.2964859008789,325.023468017578,0.666500747203827,75.6191329956055,-1035.73955761392,-134.98932304778,"AustralPygmyOwl",25
823,1,4.28690385818481,0,14.742317199707,2.22613596916199,4.11427879333496,27.362211227417,1.75953543186188,9.95080184936523,3.8552782535553,14.3470706939697,35.2964859008789,325.023468017578,0.666500747203827,75.6191329956055,-1010.73955761392,-134.98932304778,"AustralPygmyOwl",25
824,1,3.51671981811523,1,14.4786510467529,4.6682071685791,4.47460174560547,26.6435661315918,1.1219699382782,7.84448528289795,1.92154538631439,10.7558612823486,45.2403831481934,688.68359375,-1.25317180156708,110.415588378906,-985.73955761392,-134.98932304778,"AustralPygmyOwl",25
825,1,2.77963805198669,1,14.5461206436157,10.918080329895,7.63377237319946,19.9077796936035,0.265872836112976,8.74388122558594,0.0455774813890457,5.28416776657104,53.0622825622559,996.103088378906,0.721788465976715,85.040885925293,-960.73955761392,-134.98932304778,"AustralPygmyOwl",25
826,1,4.82429838180542,0,9.97543239593506,16.8735542297363,21.5701770782471,4.44183397293091,0.0119033213704824,7.23602294921875,0.0268945693969727,2.93614888191223,62.6078948974609,1865.09936523438,-1.07431447505951,170.501220703125,-935.73955761392,-134.98932304778,"AustralPygmyOwl",25
