"site","occ.1","occ.2","occ.3","occ.4","occ.5","occ.6","occ.7","occ.8","occ.9","occ.10","occ.11","occ.12","occ.13","dur.1","dur.2","dur.3","dur.4","dur.5","dur.6","dur.7","dur.8","dur.9","dur.10","dur.11","dur.12","dur.13","time.1","time.2","time.3","time.4","time.5","time.6","time.7","time.8","time.9","time.10","time.11","time.12","time.13","nobs.1","nobs.2","nobs.3","nobs.4","nobs.5","nobs.6","nobs.7","nobs.8","nobs.9","nobs.10","nobs.11","nobs.12","nobs.13","distRoad","distCoast","jday.1","jday.2","jday.3","jday.4","jday.5","jday.6","jday.7","jday.8","jday.9","jday.10","jday.11","jday.12","jday.13","year.1","year.2","year.3","year.4","year.5","year.6","year.7","year.8","year.9","year.10","year.11","year.12","year.13","temp","precp","crop","evBroad","herb","shrub","tpi","tri","X","Y","species","resolution"
2267,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,20,10,126,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,13,11,16,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,NA,3,1.57232785224915,3734.33422851562,NA,NA,NA,NA,NA,NA,NA,NA,49,48,12,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,9,10,11,NA,13,13.1267738342285,17.3783397674561,0.701849281787872,24.0459671020508,13.3031129837036,5.31979370117188,-1.01130020618439,20.2334136962891,-758.23955761392,-2412.48932304778,"StriatedCaracara",10
2271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,21.7380485534668,18649.572265625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,12.6477861404419,15.8126125335693,1.69172084331512,33.196174621582,36.7337265014648,1.02973461151123,-0.28877854347229,23.294002532959,-718.23955761392,-2412.48932304778,"StriatedCaracara",10
2272,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,19.4206008911133,23514.66015625,NA,NA,NA,NA,NA,NA,NA,NA,NA,327,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,12,NA,13.2572603225708,15.9057750701904,4.06779956817627,28.702127456665,46.980598449707,3.62682962417603,-0.241106107831001,9.28174686431885,-708.23955761392,-2412.48932304778,"StriatedCaracara",10
2273,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.0233707427979,28773.814453125,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4435176849365,15.6481523513794,4.18840217590332,18.165599822998,39.6840362548828,11.6734094619751,0.010625833645463,12.7982311248779,-698.23955761392,-2412.48932304778,"StriatedCaracara",10
2276,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,4.23682260513306,45293.8671875,NA,NA,NA,NA,NA,NA,337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,14.201060295105,15.7155780792236,2.01028656959534,19.1379451751709,49.1944923400879,14.4399223327637,-0.0417348705232143,11.9528999328613,-668.23955761392,-2412.48932304778,"StriatedCaracara",10
2277,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,4,38,30,NA,NA,10,17,NA,NA,NA,NA,NA,NA,9,10,10,NA,NA,9,7,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA,1,2,NA,3.26218485832214,46778.51171875,NA,NA,NA,NA,NA,56,337,35,NA,NA,3,259,NA,NA,NA,NA,NA,NA,6,7,8,NA,NA,11,12,NA,14.5956716537476,15.7663202285767,3.6926372051239,9.28646850585938,55.5021820068359,20.9023342132568,-0.542713344097137,9.37557125091553,-658.23955761392,-2412.48932304778,"StriatedCaracara",10
2280,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2.99448704719543,32419.986328125,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,15.0743637084961,16.6821384429932,8.75571632385254,4.29272937774658,54.5530853271484,31.757511138916,-0.211037889122963,12.3963832855225,-628.23955761392,-2412.48932304778,"StriatedCaracara",10
2281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2.72299480438232,26217.80859375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,15.1609754562378,17.391918182373,24.8212661743164,6.35047960281372,50.650749206543,17.7900085449219,0.0879960209131241,11.7267065048218,-618.23955761392,-2412.48932304778,"StriatedCaracara",10
2286,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,1,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,15,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,2,2.85712194442749,1966.94091796875,NA,NA,NA,NA,NA,NA,NA,NA,NA,277,NA,37,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,12,13,15.0304431915283,22.8914699554443,12.3500595092773,16.5777492523193,45.042781829834,12.5824966430664,-0.332289546728134,14.1432685852051,-568.23955761392,-2412.48932304778,"StriatedCaracara",10
2287,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1.5465362071991,664.848022460938,NA,NA,NA,261,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,8,NA,NA,NA,NA,NA,14.9826698303223,22.6749801635742,13.8338871002197,16.608304977417,49.0377883911133,5.60227727890015,-0.38386407494545,6.78984498977661,-558.23955761392,-2412.48932304778,"StriatedCaracara",10
