"site","dummy","distRoad","occ","temp","precp","barren","crop","decBroad","mixed","herb","shrub","elev","tpi","tri","X","Y","species","resolution"
22,1,6.96293210983276,0,7.88713455200195,18.4845142364502,28.5636749267578,0.505823910236359,0,10.1017904281616,8.30448341369629,51.5602836608887,2220.65112304688,3.76166844367981,161.872467041016,-923.23955761392,-197.48932304778,"WhiteTroatedCaracara",20
23,1,5.37841987609863,0,3.56158375740051,20.2324237823486,58.5551567077637,0.0175836011767387,0,3.93625855445862,3.11075639724731,34.0578536987305,2857.01806640625,-3.95363545417786,254.436264038086,-903.23955761392,-197.48932304778,"WhiteTroatedCaracara",20
24,0,5.37841987609863,0,3.56158375740051,20.2324237823486,58.5551567077637,0.0175836011767387,0,3.93625855445862,3.11075639724731,34.0578536987305,2857.01806640625,-3.95363545417786,254.436264038086,-883.23955761392,-197.48932304778,"WhiteTroatedCaracara",20
25,1,2.32764291763306,0,13.4568500518799,83.2735443115234,4.55289316177368,11.3392705917358,0.926465392112732,11.9161767959595,2.72300696372986,66.5558090209961,1199.22314453125,-0.825612664222717,18.7557849884033,-823.23955761392,-197.48932304778,"WhiteTroatedCaracara",20
26,0,2.32764291763306,0,13.4568500518799,83.2735443115234,4.55289316177368,11.3392705917358,0.926465392112732,11.9161767959595,2.72300696372986,66.5558090209961,1199.22314453125,-0.825612664222717,18.7557849884033,-803.23955761392,-197.48932304778,"WhiteTroatedCaracara",20
27,1,2.38649082183838,0,14.7026100158691,13.2334604263306,6.71365451812744,22.967643737793,0.644395351409912,6.00969123840332,6.37699604034424,29.6694946289062,774.987915039062,0.0880371481180191,46.4214668273926,-943.23955761392,-217.48932304778,"WhiteTroatedCaracara",20
28,1,3.45108985900879,0,11.0948848724365,18.2694797515869,11.0034341812134,3.53754210472107,0.0468673855066299,11.4771308898926,10.5136766433716,59.7511215209961,1667.27233886719,-4.29239559173584,178.202911376953,-923.23955761392,-217.48932304778,"WhiteTroatedCaracara",20
29,1,5.37841987609863,0,3.56158375740051,20.2324237823486,58.5551567077637,0.0175836011767387,0,3.93625855445862,3.11075639724731,34.0578536987305,2857.01806640625,-3.95363545417786,254.436264038086,-903.23955761392,-217.48932304778,"WhiteTroatedCaracara",20
30,1,3.74419021606445,0,12.9658908843994,86.3530578613281,3.02084636688232,12.1417779922485,1.72734642028809,10.7567195892334,3.91811752319336,65.2913589477539,1262.93530273438,-1.44282567501068,34.3107299804688,-823.23955761392,-217.48932304778,"WhiteTroatedCaracara",20
31,1,3.74419021606445,0,12.9658908843994,86.3530578613281,3.02084636688232,12.1417779922485,1.72734642028809,10.7567195892334,3.91811752319336,65.2913589477539,1262.93530273438,-1.44282567501068,34.3107299804688,-803.23955761392,-217.48932304778,"WhiteTroatedCaracara",20
